email	condition	nballs	nbins	binint	binprob	slider	time	order	nresponsebin
0743F1ABFA1AC4BF	drawcontline	NA	10	2	"24,22,31,79,219,216,67,27,32,18"	97	67.016	5	10
FCD63FE69094F473	drawcontline	NA	10	2	"12,22,32,52,343,434,338,153,21,11"	65	14.46	1	10
64E3A4D1C5D96356	drawcontline	NA	10	2	"19,20,39,221,299,333,305,222,20,13"	85	44.656	1	10
D530A3859DA21207	drawcontline	NA	10	2	"15,16,24,69,227,226,118,31,14,14"	68	81.622	1	10
7D55D8AB9D518C65	drawcontline	NA	10	2	"18,21,31,133,319,359,335,65,34,30"	82	21.031	5	10
F14FF52C4FD969C5	drawcontline	NA	10	2	"15.5999755859375,16.5999755859375,19.5999755859375,36.5999755859375,350.600006103516,345.600006103516,29.5999755859375,17.5999755859375,17.5999755859375,8.5999755859375"	82	37.593	3	10
7A17236D366EC51C	drawcontline	NA	10	2	"16,17,25,39,235,288,227,37,19,11"	68	100.469	NA	10
F1968B16023D3008	drawcontline	NA	10	2	"35,35,38,60,203,355,381,32,17,24"	67	49.447	NA	10
475AAB95ED4AC8C2	drawcontline	NA	10	2	"15,15,19,49,183,325,157,109,53,28"	26	124.78	3	10
59E42276E5414454	drawcontline	NA	10	2	"6.5333251953125,6.5333251953125,13.5333251953125,121.533325195312,276.533325195312,330.533325195312,233.533325195312,91.5333251953125,22.5333251953125,13.5333251953125"	75	117.316	NA	10
6E0BA03B51185F0F	drawcontline	NA	10	2	"9,16,42,109,283,253,43,25,14,15"	73	70.576	1	10
71B8F88DA13E400E	drawcontline	NA	10	2	"9,15,48,110,365,368,111,43,22,13"	79	75.631	3	10
EA184C48686D4C93	drawcontline	NA	10	2	"21.8333129882812,17.8333129882812,17.8333129882812,41.8333129882812,188.833343505859,473.5,476.5,190.833343505859,29.8333129882812,16.8333129882812"	87	86.129	3	10
F70D8199720BDEC8	drawcontline	NA	10	2	"19,24,245,71,29,26,46,245,301,32"	94	29.542	3	10
6F3D5655E64D51C9	drawcontline	NA	10	2	"33.8941040039062,36.8941040039062,61.8941040039062,118.894104003906,414.894104003906,425.894104003906,356.894104003906,38.8941040039062,24.8941040039062,24.8941040039062"	0	56.508	1	10
FFCA3F698C71ACE8	drawcontline	NA	10	2	"26,31,41,90,162,294,165,94,47,33"	73	76.756	1	10
74987EE3CB71C1E7	drawcontline	NA	10	2	"8,18,37,101,213,267,210,109,41,17"	54	86.534	5	10
DE09C51C36A53B80	drawcontline	NA	10	2	"47,39,123,192,266,267,175,94,39,33"	87	37.43	3	10
90B01147FF48D1EB	drawcontline	NA	10	2	"17,22,38,99,223,361,225,107,48,18"	75	69.201	3	10
CC28BB1BA02F9A1B	drawcontline	NA	10	2	"10.4000244140625,15.4000244140625,298.399993896484,201.399993896484,332.399993896484,208.399993896484,153.399993896484,18.4000244140625,19.4000244140625,15.4000244140625"	9	57.413	5	10
031BC9A6BC5E6898	drawcontline	NA	10	2	"9,10,21,65,390,374,61,17,2,0"	10	116.682	1	10
9EC114F18BE85650	drawcontline	NA	10	2	"10,11,37,119,203,246,148,40,26,22"	100	28.552	1	10
EDFAFA433755A74D	drawcontline	NA	10	2	"20,33,34,98,301,347,107,17,23,24"	81	24.3	3	10
23F97CFE942A3928	drawcontline	NA	10	2	"15,15,56,194,441,471,442,194,30,15"	75	288.057	1	10
CDF296B8CA338701	drawcontline	NA	10	2	"30,40,407,45,27,30,0,0,0,0"	73	280.022	1	10
A0678961DE4ADFF9	drawcontline	NA	10	2	"27,35,38,194,328,363,335,198,28,21"	9	54.488	1	10
416D6A1F48195C10	drawcontline	NA	10	2	"11,15,26,102,274,328,270,98,37,17"	71	200.76	3	10
D39C7DA84DB3E471	drawcontline	NA	10	2	"20,24,32,72,157,214,163,86,33,23"	44	251.14	1	10
C8121D5CAC7631E6	drawcontline	NA	10	2	"13,13,20,72,284,377,217,79,12,15"	95	35.641	NA	10
F85A1342C3256F30	drawcontline	NA	10	2	"48,29,189,247,185,38,24,23,28,23"	34	99.655	1	10
0ECD4B30FBFD47EE	drawcontline	NA	10	2	"1.25,6.25,20.25,60.25,267.25,335.25,260.25,93.25,25.25,0.25"	32	43.996	3	10
