workerId	condition	nballs	nbins	binint	binx	binprob	sumTo100	dist_vals	task
j2872h2x6eu6g8ajmlb8uayvid9zeqzg59b5sqocikfenrk9	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.21436842105263_-0.666052631578947_-0.212236842105264_0.295578947368421_0.789894736842105_1.28421052631579_1.77852631578947_2.28634210526316	"12,12,12,116,12,12,12,12,12,12"	NA	NA	predict
1j3lubpakpkb6tyqk4dl8r529zlmqrdhxte4ikzcs69g6cg14i	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.21436842105263_-1.00355263157895_-0.495736842105264_0.147078947368421_0.965394736842105_1.21671052631579_1.77852631578947_2.28634210526316	"12,12,12,54,223,343,235,116,12,12"	NA	NA	predict
tno1klqyuxynrxjou44jwcdi4jnrgmkai3vcfummsi05c7syvi	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.21436842105263_-0.666052631578947_-0.482236842105264_0.039078947368421_0.533394736842105_1.00071052631579_1.49502631578947_2.28634210526316	"12,12,12,17,50,109,200,138,85,12"	NA	NA	predict
jbywlwv2ncuiwj673zbrwl8frdj2euhlmgfjl3mh1n3rztzkt9	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.16036842105263_-0.639052631578948_0.00376315789473614_0.511578947368421_1.00589473684211_1.29771052631579_1.77852631578947_2.28634210526316	"12,12,12,147,243,156,57,1,12,12"	NA	NA	predict
42qijd7lb9ji709lmk41hjv2t9r3ypbt44qnajk5w1vnuwka9k9	c_np	NA	10	2	-2.2165_-1.78968421052632_-1.24136842105263_-0.504052631578948_-0.198736842105264_0.282078947368421_0.816894736842105_1.31121052631579_1.83252631578947_2.38084210526316	"12,12,4,9,22,8,107,18,23,1"	NA	NA	predict
lsha59vglxzuwz2grs5rk9wf0mnuetrc4us58iq5y8vkj4i	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.21436842105263_-0.720052631578947_-0.0907368421052638_0.133578947368421_0.506394736842105_1.27071052631579_1.77852631578947_2.28634210526316	"12,12,12,12,0,44,138,26,12,12"	NA	NA	predict
hpw7vzr7wqxdo2295c7syvimkpnea5am7x9sfuvmkhvndn29	c_np	NA	10	2	-2.00568421052632_-2.0005_-1.49786842105263_-1.00355263157895_-0.225736842105264_0.511578947368421_1.00589473684211_1.50021052631579_1.96752631578947_2.00284210526316	"12,12,12,12,12,11,12,11,12,12"	NA	NA	predict
x4yu86iamljawqb8o7irizfrb0tmsr1c7c4r6y4c4smh4obt9	c_np	NA	10	2	-2.2165_-1.7221835_-1.281867_-0.5175505_-0.239234_0.4575825_0.897899_1.2842155_1.778532_2.2863485	"12,219,12,12,12,12,12,12,12,12"	NA	NA	predict
jbk2eu88c9enqpbumkt9pmn296p5igvi49vct3evxafcknpnwmi	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.42901875064248_-1.00355263157895_-0.495736842105264_0.286803617778577_1.00589473684211_1.34694465717516_1.77852631578947_2.28634210526316	"12,12,23.75,75.0999755859375,185.70703125,380.656005859375,184.9189453125,79.096923828125,12,12"	NA	NA	predict
ucpxcjq13cotzocnujiyeqaor7l8n6cbp28j88zpsurmsnpzaor	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.22786842105263_-0.504052631578948_-0.158236842105264_0.295578947368421_0.546894736842105_1.16271052631579_1.77852631578947_2.28634210526316	"12,12,5,20,95,95,17,7,12,12"	NA	NA	predict
0v00hzjwsb1s8skwmgfjb2csoroadksl3qewn54ut2kk7arwwmi	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.14686842105263_-0.720052631578947_-0.212236842105264_0.093078947368421_0.695394736842105_1.28421052631579_1.77852631578947_2.28634210526316	"12,12,12,12,12,7,250,12,12,12"	NA	NA	predict
a1nzhvj8h64p5cbpyas3ba9k9axpptkkictebo12xkb3th85mi	c_np	NA	10	2	-2.2165_-1.72218421052632_-0.998368421052632_-0.571552631578947_0.00376315789473614_0.511578947368421_0.884394736842105_1.28421052631579_1.77852631578947_2.28634210526316	"12,12,164,207,255,221,152,12,12,12"	NA	NA	predict
vc2plfui90zl841d12v9m5cdiwkbewkukzu7nmhl2jks9ejyvi	c_np	NA	10	2	-2.5_-1.85718421052632_-0.998368421052632_-0.963052631578947_-0.104236842105264_0.012078947368421_0.789894736842105_1.12221052631579_1.49502631578947_2.50234210526316	"12,123,7,9,108,85,12,12,12,12"	NA	NA	predict
ka7d540qk57siaxbjmlxo5hfrcg1518srop9vt9nx65zy3nmi	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.21436842105263_-0.720052631578947_-0.212236842105264_0.214578947368421_0.762894736842105_1.13571052631579_1.77852631578947_2.28634210526316	"12,12,12,12,12,12,168,12,12,12"	NA	NA	predict
6o33o5lqwyifkyl1x89ztzkt9xw0i2o8h3rum7svva07iizfr	d_np	20	10	50	NA	"5,5,5,5,30,30,5,5,5,5"	1	25_75_125_175_225_225_225_225_225_225_275_275_275_275_275_275_325_375_425_475	recall
2kw78d4rh3qyo8u5h5gzdj9k9dqwxsvbaupxpgwpj3s2y44pldi	d_np	20	10	50	NA	"60,30,10,0,0,0,0,0,0,0"	1	25_25_25_25_25_25_25_25_25_25_25_25_75_75_75_75_75_75_125_125	recall
7la6se2k9iug053iyhoezv9529a76oh8bkto1vcj8h17h55ewmi	d_np	20	10	50	NA	"0,0,10,10,80,80,10,10,0,0"	0	125_175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_325_375_125_175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_325_375	recall
i8dajprm3uyzpdlh12rcnmi1hezykw2phlrcywxvtxv1xxbt9	d_np	20	10	50	NA	"5,10,10,20,15,10,5,10,10,5"	1	25_75_75_125_125_175_175_175_175_225_225_225_275_275_325_375_375_425_425_475	recall
c4sfa4od4h8ixhltzsid1v2t9p0fevd5w6zvcrd7hkxnku766r	d_np	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
hxojmpsaul6pp4tnfj3euerk9pgsyg45ka1776todpoktvs4i	d_np	20	10	50	NA	"0,0,0,5,40,50,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_275_325	recall
fg0fzl0oujn1bxerqbna02j4iexn66yie8rhjhe3b4zy5fp3nmi	d_np	20	10	50	NA	"0,0,0,10,40,40,10,0,0,0"	1	175_175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_325_325	recall
hjkpe2ga4buqgae6iunaeb3xrso3g5boopk5jyj9chduh7u8fr	d_np	20	10	50	NA	"10,0,40,0,0,0,25,0,10,10"	0	25_25_125_125_125_125_125_125_125_125_325_325_325_325_325_425_425_475_475	recall
bnnnbynhv20ppoprraxidlsor11zj9l3lseekf2lid8ijqhncdi	d_np	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
gahowwxxy0e6hba0ka8umcxr8ymqxc5vls2zs4uj4d7t0ara4i	d_np	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
bio38fmbuin4k0rx947gjsjorqj5ix3f0k3yl4e29kitzz1tt9	d_np	20	10	50	NA	"0,0,0,20,35,20,25,0,0,0"	1	175_175_175_175_225_225_225_225_225_225_225_275_275_275_275_325_325_325_325_325	recall
5bspeyyve1ilm7mst4st273nmi88xw8jutl1wspsn1gwgj02j4i	d_np	20	10	50	NA	"0,0,0,15,20,30,20,15,0,0"	1	175_175_175_225_225_225_225_275_275_275_275_275_275_325_325_325_325_375_375_375	recall
rznvfznvo2eb49vtntg25ipb9hrmvec5sg7avq4u9jxfj38fr	d_np	20	10	50	NA	"0,0,0,0,10,40,40,10,0,0"	1	225_225_275_275_275_275_275_275_275_275_325_325_325_325_325_325_325_325_375_375	recall
q3etju8u1vmccqpzq66flxrk00pv32rmk5txdof9znxqd7vi	d_np	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
4flyq01c7fagid7hjl0049rudiyd0on7zaukvko3j2xyivsra4i	d_np	20	10	50	NA	"0,0,30,35,20,15,0,0,0,0"	1	125_125_125_125_125_125_175_175_175_175_175_175_175_225_225_225_225_275_275_275	recall
35r68f6ky1jmi2pr35umf2mx6r6x490bodagp2e3641ln89f6r	d_np	20	10	50	NA	"0,0,0,10,40,40,10,0,0,0"	1	175_175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_325_325	recall
z5vn6u1qljvgsdb9fjtxirudikwrm4er1gwje0xe95ywq4zpvi	d_np	20	10	50	NA	"10,5,15,5,10,20,5,15,10,5"	1	25_25_75_125_125_125_175_225_225_275_275_275_275_325_375_375_375_425_425_475	recall
tqcf90q22pba8es6nt5qj8aorbnbbnw7e7bllbpx0dlvw2vs4i	d_np	20	10	50	NA	"15,0,60,15,0,45,0,30,90,45"	0	25_125_125_125_125_175_275_275_275_375_375_425_425_425_425_425_425_475_475_475_25_125_125_125_125_175_275_275_275_375_375_425_425_425_425_425_425_475_475_475_25_125_125_125_125_175_275_275_275_375_375_425_425_425_425_425_425_475_475_475	recall
3r75jjq101b17lzxxxhqag7gb9k8ekij9h7hf9qobtft2r19k9	d_np	20	10	50	NA	"0,0,0,10,40,40,10,0,0,0"	1	175_175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_325_325	recall
97c22fgo3qhmm30vzgr4o0f6r51hbxf2hrg7ro9zy75d7eewmi	d_np	20	10	50	NA	"0,0,5,10,35,35,10,5,0,0"	1	125_175_175_225_225_225_225_225_225_225_275_275_275_275_275_275_275_325_325_375	recall
2be8h2ia55pxl1z0uubvsu4n29rj8k4gz4qqomq9kxcw068yqfr	d_np	20	10	50	NA	"5,5,5,5,5,10,10,15,15,25"	1	25_75_125_175_225_275_275_325_325_375_375_375_425_425_425_475_475_475_475_475	recall
nx65zrkgbx8cq20yc8lg14iodz3dmf8hs75i0np5uahsemi	d_np	20	10	50	NA	"0,0,10,15,25,25,15,10,0,0"	1	125_125_175_175_175_225_225_225_225_225_275_275_275_275_275_325_325_325_375_375	recall
rog6pqb2catqmk95x51ybke29m05vzui64yuo9simu26fg8pvi	d_np	20	10	50	NA	"0,5,10,20,25,20,15,5,0,0"	1	75_125_125_175_175_175_175_225_225_225_225_225_275_275_275_275_325_325_325_375	recall
tfhptiyh4k3c262f9h5l2qpviyft94api7vkpc0cu35uhm2t9	d_np	20	10	50	NA	"0,0,0,15,20,30,20,15,0,0"	1	175_175_175_225_225_225_225_275_275_275_275_275_275_325_325_325_325_375_375_375	recall
ut2puodozi99tig64xq5dygb9650st0n7cudm1ic7xgno2yb9	d_np	20	10	50	NA	"0,0,0,20,30,30,20,0,0,0"	1	175_175_175_175_225_225_225_225_225_225_275_275_275_275_275_275_325_325_325_325	recall
i13bhpirbva7ehvkzqrw45cdikzde3bd1ydkiio05c5egynwmi	d_np	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
wnzrvyazgx6nbxue0jybke29l5tb6vc6v6njgbt92lpeklnmi	d_np	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
jojc5q7sa914m28r0mvbtvs4iwk20o4gsuf2myh6hx2q4ims4i	d_np	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
l2um5zznqu29cye3l5yeklnmimzcqhp94oqgs8br8b8y7xecdi	d_np	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
gtgfvo7ugddnhkmujfxhia4i92lvqop5n7zwp11rkawvlhaor	d_np	20	10	50	NA	"0,0,0,15,35,35,15,0,0,0"	1	175_175_175_225_225_225_225_225_225_225_275_275_275_275_275_275_275_325_325_325	recall
4p3owroe4ftq7wemas3ui8uxrrqqynbyzf6xq2lmq9hog8pvi	d_np	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
deuxrprzlyd6vj0ttzeo7833dihrbctwe1bb3mn40z80op6i529	d_np	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
2ksi9f7cpaulf2vnwsxv0io1ormf5yym4rke5cci210d4cs1yvi	d_np	20	10	50	NA	"0,0,0,0,30,40,30,0,0,0"	1	225_225_225_225_225_225_275_275_275_275_275_275_275_275_325_325_325_325_325_325	recall
0ky93i6tgkf5elxiwmda7i7lditpiysk3qwmr4fh0wmavpldi	d_np	20	10	50	NA	"0,5,15,20,20,20,15,5,0,0"	1	75_125_125_125_175_175_175_175_225_225_225_225_275_275_275_275_325_325_325_375	recall
5oo9szksxvhtc6tp4x3594quxr2g12xm3mvsay7cixo649h5xw29	d_np	20	10	50	NA	"0,0,0,10,40,40,10,0,0,0"	1	175_175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_325_325	recall
6wv2pb4z3ppjd864i8bjd1jor6maulj9ielkai1u20xj07iizfr	d_np	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
lognxtm7xd6nxkrf7ffe3tyb93tq03hzwa0i70fktu11xt21emi	d_np	20	10	50	NA	"15,15,0,45,30,60,45,45,30,15"	0	25_75_175_175_175_225_225_275_275_275_275_325_325_325_375_375_375_425_425_475_25_75_175_175_175_225_225_275_275_275_275_325_325_325_375_375_375_425_425_475_25_75_175_175_175_225_225_275_275_275_275_325_325_325_375_375_375_425_425_475	recall
rcyh3j2bxmhme8rc8n3aqbyb96168apw4extia834wm1cx9wwmi	d_np	20	10	50	NA	"0,0,0,40,0,60,0,0,0,0"	1	175_175_175_175_175_175_175_175_275_275_275_275_275_275_275_275_275_275_275_275	recall
7ybdfwqfgc4mpouwzq3bx1oruqwabkncl3msyfddbod5nrk9	d_np	20	10	50	NA	"0,0,0,10,90,90,10,0,0,0"	0	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325_175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
5jdgls3hyrkjlpsacgcfcx47vi2luoluvp49ua978q1j57t1q0k9	d_np	20	10	50	NA	"0,0,0,10,15,20,10,20,15,10"	1	175_175_225_225_225_275_275_275_275_325_325_375_375_375_375_425_425_425_475_475	recall
lkobyjd0m6d1yiet0n4l07ldigq1efko0lrt838qpe7p4rhpvi	d_np	20	10	50	NA	"0,0,30,35,25,10,0,0,0,0"	1	125_125_125_125_125_125_175_175_175_175_175_175_175_225_225_225_225_225_275_275	recall
u36lref4jk2amj45ut1qq6w29eabmkozqk1vyg94x4w4hg2e29	d_np	20	10	50	NA	"0,0,0,10,40,40,10,0,0,0"	1	175_175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_325_325	recall
p4xyd3sj8zxqp3j1v45ay8pvimk4jihf7zh3iqin61yremte29	d_np	20	10	50	NA	"0,0,5,25,35,25,5,5,0,0"	1	125_175_175_175_175_175_225_225_225_225_225_225_225_275_275_275_275_275_325_375	recall
ofj0kpx9iwililltno0n0o1orq01pclvyjppab5j7ghiurqkt9	d_np	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
a5p265fupjgnyrpit3ujo47vi64ot42of91mjcqo2doifx39pb9	d_np	20	10	50	NA	"0,0,0,10,40,40,10,0,0,0"	1	175_175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_325_325	recall
18z4f3erl84k3x154yby9tqpvi7rjd5lt23rq42pbhpktyt1q0k9	d_np	20	10	50	NA	"0,0,5,20,30,25,20,0,0,0"	1	125_175_175_175_175_225_225_225_225_225_225_275_275_275_275_275_325_325_325_325	recall
kmpnpn75qjzjo1sdblamrt3xr9zdp9lw7lt2n6y7iqjqt1emi	d_np	20	10	50	NA	"0,0,0,5,15,60,15,5,0,0"	1	175_225_225_225_275_275_275_275_275_275_275_275_275_275_275_275_325_325_325_375	recall
xt1gg8onjejmc2phmi49rudi4ecyk5ovxjpe1yq0g1xgrxusor	d_np	20	10	50	NA	"0,0,0,15,20,30,20,15,0,0"	1	175_175_175_225_225_225_225_275_275_275_275_275_275_325_325_325_325_375_375_375	recall
hd6wilfeicmcpwxbl0nyu8frwuavdnm1z045n2ldgabw97ldi	d_np	20	10	50	NA	"0,0,0,45,0,55,0,0,0,0"	1	175_175_175_175_175_175_175_175_175_275_275_275_275_275_275_275_275_275_275_275	recall
h9twwc98xul4k75bimqvndn29jda6bug6brsclaz5hi73krzfr	d_np	20	10	50	NA	"0,5,5,10,15,25,20,10,5,5"	1	75_125_175_175_225_225_225_275_275_275_275_275_325_325_325_325_375_375_425_475	recall
4abuxdrdsu8oyhn5oktfrh33di4hjzbqs01kvxykaj8aj567ds4i	d_np	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
q8c63kljp2why26gil2q08uxrht0y0jvsy7tt654be4ca98uxr	d_np	20	10	50	NA	"0,0,5,15,30,30,15,5,0,0"	1	125_175_175_175_225_225_225_225_225_225_275_275_275_275_275_275_325_325_325_375	recall
zuwm5da2vckoongxxvkg9zfr5to6f4rqagr02p8oqvnf8q6w29	d_np	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
be1fta6uq0p1nfqcx429o7ds4ibcqg5ksmpppdg4thwely2e29	d_np	20	10	50	NA	"0,0,0,0,5,45,45,5,0,0"	1	225_275_275_275_275_275_275_275_275_275_325_325_325_325_325_325_325_325_325_375	recall
geonewn41bpy0vnlpznuvunmi45tosyvruurmuynx4gxgu2qpvi	d_np	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
x7nfstisgciq6hfyfi27qfrkldqzk9q1jxvflu8lv8xxyldi	d_np	20	10	50	NA	"0,0,10,10,20,120,20,10,10,0"	0	125_175_225_225_275_275_275_275_275_275_275_275_275_275_275_275_325_325_375_425_125_175_225_225_275_275_275_275_275_275_275_275_275_275_275_275_325_325_375_425	recall
1abjif7v8twa8wp0y7uf0tfbt9qe60y93z9dmgd13eppdhg2e29	d_np	20	10	50	NA	"0,0,0,15,35,35,15,0,0,0"	1	175_175_175_225_225_225_225_225_225_225_275_275_275_275_275_275_275_325_325_325	recall
nbxwk051es4lg1obtvtq5xw290iv2v8849hd5lsescnuqc15rk9	d_p	20	10	50	NA	"0,0,0,5,5,40,40,5,5,0"	1	175_225_275_275_275_275_275_275_275_275_325_325_325_325_325_325_325_325_375_425	recall
9ak728w3gptvdmuyog5oy9zfr4gq3a1y5m9hbzv8trfvr7r2j4i	d_p	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
e8vm4fqgn41bm647ohpr885minko4sk1vpulpwlo3refiozuxr	d_p	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
338xezfomuoati81vrq9f6rxl04v3laxhrbr8ywv0e1giudi	d_p	20	10	50	NA	"0,0,0,0,5,45,45,5,0,0"	1	225_275_275_275_275_275_275_275_275_275_325_325_325_325_325_325_325_325_325_375	recall
177aiitv2vp97i7rs5rk98d7yi3ck24kceotxt3gnwmi	d_p	20	10	50	NA	"0,0,0,10,40,40,10,0,0,0"	1	175_175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_325_325	recall
pyxlf7uxwks12gc0bic0udiu4s9uj50r7kn61xblj345z5mi	d_p	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
qva50elva5ayfh6wc5svy4x6ryv8t9akkzhaynl04m1xxbt9	d_p	20	10	50	NA	"0,0,0,5,5,40,40,5,5,0"	1	175_225_275_275_275_275_275_275_275_275_325_325_325_325_325_325_325_325_375_425	recall
ivjeh6x7r7g1kaobss6im5cdi7qstvofm9i890re91uubaz6w29	d_p	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
idgh8hgwd593wcgzpsyp3c8fr25qwvs9vu99h4hlp5n8lvoyldi	d_p	20	10	50	NA	"0,0,0,0,10,40,40,10,0,0"	1	225_225_275_275_275_275_275_275_275_275_325_325_325_325_325_325_325_325_375_375	recall
r2ar60nay0ncot793cg39dx6rmudh5sffh0s30w1sjqcnxw29	d_p	20	10	50	NA	"0,0,0,5,40,45,10,0,0,0"	1	175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325_325	recall
gjp1mhf607yaom0km4j6pqfrvmlaratt49nrra7gvc7rjm7vi	d_p	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
ej8qksdpngsyrernqjhwoecdift7stvzeioug5hhab8uns714i	d_p	20	10	50	NA	"0,0,0,10,40,40,10,0,0,0"	1	175_175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_325_325	recall
7rf2nwxppovwmoywmqcqlzyqfrx4icmt50a2w7mppb25bl0udi	d_p	20	10	50	NA	"0,0,0,10,40,40,10,0,0,0"	1	175_175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_325_325	recall
f6q59bfz521e9mz55rbj1nhfrbpik7s2wkcahvyo1jeds1nhfr	d_p	20	10	50	NA	"10,10,15,10,10,0,10,15,10,10"	1	25_25_75_75_125_125_125_175_175_225_225_325_325_375_375_375_425_425_475_475	recall
50pg5xs3jy9iazd1ssx4huayvi5r2dm2f8ntzcqwbkahlryeqaor	d_p	20	10	50	NA	"0,0,0,10,40,40,10,0,0,0"	1	175_175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_325_325	recall
11jzbomkowk4s39va6xdy4x6r4kupzlrao58inzt4sig5zmpldi	d_p	20	10	50	NA	"0,0,0,0,5,45,45,5,0,0"	1	225_275_275_275_275_275_275_275_275_275_325_325_325_325_325_325_325_325_325_375	recall
8sjcmjd95b42r7p3bqf0nqaorrpkck34je1gm7tulvzgmbo6r	d_p	20	10	50	NA	"0,0,0,10,40,40,10,0,0,0"	1	175_175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_325_325	recall
f6k4uu1fd6xl1voaf6ytx1or96hkrn0q3e87u1duz8dd7psyvi	d_p	20	10	50	NA	"0,0,0,15,35,35,15,0,0,0"	1	175_175_175_225_225_225_225_225_225_225_275_275_275_275_275_275_275_325_325_325	recall
ej8i29pjuqhvgw4kx09hpvi2xznpu1mytlr2m9l0liqnnrk9	d_p	20	10	50	NA	"0,0,0,5,45,50,0,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_275	recall
5djpgvnzgwzd2idgo5k298jjorf7flspodxj229u92dbgpn9udi	d_p	20	10	50	NA	"0,0,0,30,40,30,0,0,0,0"	1	175_175_175_175_175_175_225_225_225_225_225_225_225_225_275_275_275_275_275_275	recall
jmg72lvmpajsekg11oa9py14ikm1qe31662wy0wgkvg2ervn29	d_p	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
iogzntcxip5yhzceptdnasjor2og40px611vp6l1miyum53tyb9	d_p	20	10	50	NA	"0,0,0,10,40,40,10,0,0,0"	1	175_175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_325_325	recall
93yzelejj3mpgq77of6gbke299651v13yupeja85583jqyqfr	d_p	20	10	50	NA	"0,0,0,10,40,40,10,0,0,0"	1	175_175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_325_325	recall
caas4zswa3wsw47p71l1ve7b9q5ysdqzmgcjkrdvq39fcg14i	d_p	20	10	50	NA	"0,0,0,5,30,60,5,0,0,0"	1	175_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_275_275_275_325	recall
lzpawl5iqg86kqqvn2fenrk9a4bjkgd0i7nawym398ukxogvi	d_p	20	10	50	NA	"0,0,0,20,80,90,10,0,0,0"	0	175_175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325_175_175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
s1m2v0qx8umdfc0q7bwhr529jjihy6mhsn486lqqzo143rf6r	d_p	20	10	50	NA	"0,0,0,30,70,70,30,0,0,0"	0	175_175_175_225_225_225_225_225_225_225_275_275_275_275_275_275_275_325_325_325_175_175_175_225_225_225_225_225_225_225_275_275_275_275_275_275_275_325_325_325	recall
3uhabqx7z6ij9kznmzmprs5rk9wiy0u4w1xjydw0r2id9ozuxr	d_p	20	10	50	NA	"0,0,0,10,40,40,10,0,0,0"	1	175_175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_325_325	recall
lk20xz7c2g5oec1k7qyyzaorc0l1jeykhy3c4s5qkpk1sv2t9	d_p	20	10	50	NA	"0,0,0,5,25,40,25,5,0,0"	1	175_225_225_225_225_225_275_275_275_275_275_275_275_275_325_325_325_325_325_375	recall
wehqqqbe6dwl3f6a3ihrara4ibrwxbdl3c5aodwrbtnolgnwmi	d_p	20	10	50	NA	"0,0,0,5,20,40,30,5,0,0"	1	175_225_225_225_225_275_275_275_275_275_275_275_275_325_325_325_325_325_325_375	recall
bsqe2ls7x292ul5i6pp0hpvip9swkm9innau080wt0cprdx6r	d_p	20	10	50	NA	"0,0,5,10,40,40,5,0,0,0"	1	125_175_175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_325	recall
obvl1ebedz10etd08982gldib11ej9wmt65p8cpr43zlx47vi	d_p	20	10	50	NA	"0,0,0,5,35,55,5,0,0,0"	1	175_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_275_275_325	recall
l4p4iwua59k45szwmenv4e7b9eihe42wnshac52sf4343u9pb9	d_p	20	10	50	NA	"0,0,0,10,35,40,15,0,0,0"	1	175_175_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_325_325_325	recall
daee8d6st9zbg4qivnrvn29kij1abokbmj1bncoi5a9bpgb9	d_p	20	10	50	NA	"0,5,10,15,20,20,15,10,5,0"	1	75_125_125_175_175_175_225_225_225_225_275_275_275_275_325_325_325_375_375_425	recall
b3prlpy887b8f7drckgrs5rk9chxm3y5oxnd7jtm7z6cknpnwmi	d_p	20	10	50	NA	"0,0,0,10,40,40,10,0,0,0"	1	175_175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_325_325	recall
s1v9jvf6kfy29b1dfngkfbt9ioxkmt70z3swyc17tjnjkmx6r	d_p	20	10	50	NA	"0,0,0,10,40,40,10,0,0,0"	1	175_175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_325_325	recall
